UMAP1,UMAP2,random,bald,similarity,exploitation,exploitation_static,exploration
7.284711,-0.2715809,0,0,0,0,0,0
2.4757373,8.095343,0,0,0,0,0,0
12.975944,-4.128585,0,0,0,0,0,0
15.144343,2.7982745,0,0,0,0,0,0
1.6915531,1.8594805,0,0,0,0,0,0
2.1211288,15.714601,0,0,0,0,0,0
12.884316,5.266677,0,0,0,0,0,0
2.7032082,6.3138747,0,0,0,0,0,0
10.222249,8.609662,0,0,0,0,0,0
13.757216,1.376287,0,0,0,0,0,0
0.7868826,-1.8282136,0,0,0,0,0,0
9.216314,-1.2909439,0,0,0,0,0,0
15.39539,3.03786,0,0,0,0,0,0
12.18443,-5.714256,0,0,0,0,0,0
13.204072,3.3325014,0,0,0,0,0,0
11.678114,-4.485835,0,0,0,0,0,0
11.9520235,7.136199,0,0,0,0,0,0
11.071005,-5.3187714,0,0,0,0,0,0
18.377872,5.634683,0,0,0,0,0,0
13.550699,14.22107,0,0,0,0,0,0
7.2830024,-0.17261574,0,0,0,0,0,0
12.125119,6.82865,0,0,0,0,0,0
18.462994,6.631623,0,0,0,0,0,0
6.241687,15.881233,0,0,0,0,0,0
18.21621,0.91916156,0,0,0,0,0,0
0.9662414,8.1801815,0,0,0,0,0,0
1.6673186,6.997797,0,0,0,0,0,0
9.551923,-6.401896,0,0,0,0,0,0
11.991532,-7.088689,0,0,0,0,0,0
11.978286,-6.3613896,0,0,0,0,0,0
9.609418,-2.8976405,0,0,0,0,0,0
14.848613,8.104604,0,0,0,0,0,0
7.4360423,0.3614559,0,0,0,0,0,0
12.08461,-6.3049307,0,0,0,0,0,0
6.2338195,16.500877,0,0,0,0,0,0
2.790276,11.792747,0,0,0,0,0,0
13.802,6.979685,0,0,0,0,0,0
11.181886,6.4570975,0,0,0,0,0,0
13.182505,11.669276,0,0,0,0,0,0
15.59307,10.170034,0,0,0,0,0,0
1.0562459,8.104543,0,0,0,0,0,0
15.048956,7.198734,0,0,0,0,0,0
3.042864,7.812551,0,0,0,0,0,0
0.95791763,2.9227345,0,0,0,0,0,0
12.474145,-7.358163,0,0,0,0,0,0
8.624419,-3.234468,0,0,0,0,0,0
16.395058,2.2236798,0,0,0,0,0,0
2.5931451,6.579622,0,0,0,0,0,0
11.718481,4.5691833,0,0,0,0,0,0
6.293392,16.67788,0,0,0,0,0,0
2.5164583,8.306744,0,0,0,0,0,0
12.0334215,6.6518583,0,0,0,0,0,0
9.804473,-8.854892,0,0,0,0,0,0
11.341546,8.120838,0,0,0,0,0,0
15.398583,8.659883,0,0,0,0,0,0
15.306502,3.0190117,0,0,0,0,0,0
7.5348525,-0.011704577,0,0,0,0,0,0
14.042795,4.8419156,0,0,0,0,0,0
12.694998,4.861147,0,0,0,0,0,0
14.066536,-3.6991332,0,0,0,0,0,0
16.240282,2.9215639,0,0,0,0,0,0
7.1018558,9.514247,0,0,0,0,0,0
10.512746,6.754614,0,0,0,0,0,0
3.0066123,-0.9770647,0,0,0,0,0,0
18.401974,7.3235993,0,0,0,0,0,0
18.361437,6.9342732,0,0,0,0,0,0
6.309795,15.818862,0,0,0,0,0,0
8.361693,-3.471647,0,0,0,0,0,0
12.303992,-10.0261755,0,0,0,0,0,0
16.603168,4.0142117,0,0,0,0,0,0
12.015665,7.865605,0,0,0,0,0,0
5.7279644,-1.4950607,0,0,0,0,0,0
15.97676,10.125401,0,0,0,0,0,0
11.147743,-3.0836692,0,0,0,0,0,0
10.7163925,7.3008523,0,0,0,0,0,0
13.988049,8.170081,0,0,0,0,0,0
15.187765,-2.776141,0,0,0,0,0,0
5.1689243,-8.868771,0,0,0,0,0,0
16.036774,7.222072,0,0,0,0,0,0
11.93754,10.108112,0,0,0,0,0,0
15.366261,-2.84685,0,0,0,0,0,0
8.230906,12.411597,0,0,0,0,0,0
13.15908,-2.5687478,0,0,0,0,0,0
0.029923262,2.5309052,0,0,0,0,0,0
15.437256,6.4605675,0,0,0,0,0,0
16.248476,9.100799,0,1,0,1,0,0
-1.2323735,5.034246,0,0,0,0,0,0
14.916791,8.495751,0,0,0,0,0,0
16.447884,3.9929755,0,0,0,0,0,0
1.0857568,6.96902,0,0,0,0,0,0
7.175664,-0.6691749,0,0,0,0,0,0
18.113892,8.465551,0,0,0,0,0,0
8.586924,-2.1729143,0,0,0,0,0,0
18.550823,7.6981926,0,0,0,0,0,0
13.686849,11.702139,0,0,0,0,0,0
13.4528675,10.20517,0,0,0,0,0,0
13.928315,12.488162,0,0,0,0,0,0
13.424537,-1.6486834,0,0,0,0,0,0
13.625965,-6.0925527,0,0,0,0,0,0
14.75426,7.709013,0,0,0,0,0,0
6.7095428,5.326668,0,0,0,0,0,0
-0.42024934,11.862405,0,0,0,0,0,0
1.0025572,8.108553,0,0,0,0,0,0
10.79781,-6.1689796,0,0,0,0,0,0
10.526172,-7.8766584,0,0,0,0,0,0
0.6216132,-0.41919386,0,0,0,0,0,0
13.213997,-2.5725913,0,0,0,0,0,0
6.5811563,8.640153,0,0,0,0,0,0
15.400175,2.7161138,0,0,0,0,0,0
5.848745,15.05625,0,0,0,0,0,0
8.48861,-6.737341,0,0,0,0,0,0
8.493747,1.5349191,0,0,0,0,0,0
1.2836052,14.815545,0,0,0,0,0,0
10.445792,-4.212832,0,0,0,0,0,0
8.886627,-1.7194633,0,0,0,0,0,0
15.870835,3.5308018,0,0,0,0,0,0
12.926438,9.029392,0,0,0,0,0,0
-1.0479728,5.1059284,0,0,0,0,0,0
15.102565,2.439988,0,0,0,0,0,0
-1.6205344,5.3771863,0,0,0,0,0,0
-0.2977373,-0.16534656,0,0,0,0,0,0
13.659333,0.09361644,0,0,0,0,0,0
13.844496,12.385978,0,0,0,0,0,0
8.562882,-5.851227,0,0,0,0,0,0
12.602105,1.763208,0,0,0,0,0,0
0.9498022,-1.3232473,0,0,0,0,0,0
-0.8676527,-2.045452,0,0,0,0,0,0
10.225873,-7.0720377,0,0,0,0,0,0
7.281601,15.538671,0,0,0,0,0,0
10.526696,6.7426267,0,0,0,0,0,0
14.307713,-7.064151,0,0,0,0,0,0
11.437712,4.0241027,0,0,0,0,0,0
16.227652,4.2125835,0,0,0,0,0,0
10.631678,-2.2829478,0,0,0,0,0,0
15.688781,10.756669,0,0,0,0,0,0
15.389676,9.752706,0,0,0,0,0,0
14.9490795,1.9759988,0,0,0,0,0,0
1.5312322,6.4909577,0,0,0,0,0,0
8.651218,-5.311967,0,0,0,0,0,0
14.222437,7.8898716,0,0,0,0,0,0
14.965156,6.4922843,0,0,0,0,0,0
0.728048,8.051983,0,0,0,0,0,0
11.331109,4.6807036,0,0,0,0,0,0
16.899199,2.883904,0,0,0,0,0,0
13.217667,11.743272,0,0,0,0,0,0
-0.71163934,5.3403716,0,0,0,0,0,0
16.582138,-3.4657056,0,0,0,0,0,0
17.10195,3.8619554,0,0,0,0,0,0
15.505553,10.363634,0,0,0,0,0,0
10.407128,10.075158,0,0,0,0,0,0
15.785853,-3.0715535,0,0,0,0,0,0
9.6803,-2.227118,0,0,0,0,0,0
12.566519,9.371576,0,0,0,0,0,0
7.533938,1.3272268,1,1,0,0,0,0
17.310143,9.69392,0,0,0,0,0,0
10.558006,7.358483,0,0,0,0,0,0
1.8023859,15.884986,0,0,0,0,0,0
16.100492,1.9107621,0,0,0,0,0,0
12.597875,-5.452779,0,0,0,0,0,0
6.4004827,12.975584,0,0,0,0,0,0
18.705296,2.5663488,0,0,0,0,0,0
16.332354,10.688294,0,0,0,0,0,0
1.1584679,-1.8216362,0,0,0,0,0,0
14.771815,6.692847,0,0,0,0,0,0
8.38575,13.954904,0,0,0,0,0,0
17.221685,8.603587,0,0,0,0,0,0
10.274563,9.7408285,0,0,0,0,0,0
1.244208,3.308434,0,0,0,0,0,0
-0.5173536,13.291308,0,0,0,0,0,0
-0.7332154,5.794517,0,0,0,0,0,0
8.587858,-0.62223357,0,0,0,0,0,0
17.195139,8.86261,0,0,0,0,0,0
9.818818,-0.23855892,0,0,0,0,0,0
10.043988,0.8975844,0,0,0,0,0,0
17.714779,8.887148,0,0,0,0,0,0
1.8923187,6.020235,0,0,0,0,0,0
6.0364027,15.538539,0,0,0,0,0,0
9.80765,7.6719356,0,0,0,0,0,0
10.247591,-2.9627495,0,0,0,0,0,0
14.147294,12.392223,0,0,0,0,0,0
14.60677,10.290904,0,0,0,0,0,0
10.412798,-4.555867,0,0,0,0,1,0
11.094651,6.168729,0,0,0,0,0,0
11.866518,8.077646,0,0,0,0,0,0
10.435965,10.408593,0,0,0,0,0,0
15.286842,7.770048,0,0,0,0,0,0
9.9628725,-8.662145,0,0,0,0,0,0
12.066016,2.617479,0,0,0,0,0,0
10.452232,-8.40818,0,0,0,0,0,0
8.724166,11.009327,0,0,0,0,0,0
15.010631,7.9630156,0,0,0,0,0,0
2.186941,5.599162,0,0,0,0,0,0
10.941,-5.203054,0,0,0,0,0,0
10.53511,-1.7445375,0,0,0,0,0,0
5.1429,14.695005,0,0,0,0,0,0
1.0606169,2.7794273,0,0,0,0,0,0
10.180211,-4.723494,0,0,0,0,0,0
15.406956,-3.6289632,0,0,0,0,0,0
17.479862,7.4534097,0,0,0,0,0,0
7.6822524,-0.23061225,0,0,0,0,0,0
16.070528,-1.3366334,0,0,0,0,0,0
0.43703097,-4.09439,0,0,0,0,0,0
6.5259967,-0.3062152,0,0,0,0,0,0
8.446754,-4.638535,0,0,0,0,0,0
2.138479,-0.32381913,0,0,0,0,0,0
12.540695,-2.6708345,0,0,0,0,0,0
8.640447,-5.2764764,0,0,0,0,0,0
11.605583,-4.6119695,0,0,0,0,0,0
13.350133,5.2258215,0,0,0,0,0,0
17.095022,4.1728554,0,0,0,0,0,0
5.9802184,14.986568,0,0,0,0,0,0
13.506072,-3.5395098,0,0,0,0,0,0
14.0129175,-2.2356937,0,0,0,0,0,0
14.044947,14.387178,0,0,0,0,0,0
12.578013,4.4904304,0,0,0,0,0,0
10.008945,-2.9012485,0,0,0,0,0,0
9.349975,12.741373,0,0,0,0,0,0
12.391735,2.6514118,0,0,0,0,0,0
11.768075,8.894669,0,0,0,1,0,0
16.414444,4.2253428,0,0,0,0,0,0
6.3275332,8.579463,0,0,0,0,0,0
12.0789175,-4.480152,0,0,0,0,0,0
7.4622645,-6.0964684,0,0,0,0,0,0
15.60808,11.761672,0,0,0,0,0,0
12.404042,-1.3482267,0,0,0,0,0,0
8.4530735,-0.8173377,0,0,0,0,0,0
0.2413702,6.0616035,0,0,0,0,0,0
17.059872,7.0605607,0,0,0,0,0,0
12.593765,-3.2498426,0,0,0,0,0,0
11.528562,-1.9450375,0,0,0,0,0,0
-0.8952708,-0.12618555,0,0,0,0,0,0
18.875221,7.009144,0,0,0,0,0,0
7.6295667,-0.5245366,0,0,0,0,0,0
1.4693149,-2.444073,0,0,0,0,0,0
9.073369,10.046846,0,0,0,0,0,0
15.539059,2.271371,0,0,0,0,0,0
13.114425,-5.0903873,0,0,0,0,0,0
16.647339,3.6725857,0,0,0,0,0,0
16.15568,7.204165,0,0,0,0,0,0
16.210924,-2.8256233,0,0,0,0,0,0
15.410262,10.181244,0,0,0,0,0,0
7.187736,9.15679,0,0,0,0,0,0
9.817918,-6.378226,0,0,0,0,0,0
10.696553,4.4431505,0,0,0,0,0,0
16.857666,2.2174592,0,0,0,0,0,0
12.550612,6.232099,0,0,0,0,0,0
6.569898,8.672447,0,0,0,0,0,0
2.6934133,5.5305433,0,0,0,0,0,0
0.32209137,6.0844073,0,0,0,0,0,0
-0.83802086,-1.0276303,0,0,0,0,0,0
16.162394,7.1207795,0,0,0,0,0,0
8.194394,0.12262629,0,0,0,0,0,0
6.465249,-3.898245,0,0,0,0,0,0
12.943155,1.8955301,0,0,0,0,0,0
12.735326,-5.8806405,0,0,0,0,0,0
16.399475,1.9849744,0,0,0,0,0,0
12.49305,-6.466804,0,0,0,0,0,0
8.697166,-0.44543466,0,0,0,0,0,0
0.926112,-0.3537187,0,0,0,0,0,0
8.602008,-5.483138,0,0,0,0,0,0
18.747139,8.005587,0,0,0,0,0,0
9.25464,-4.2446766,0,0,0,0,0,0
6.243968,15.696314,0,0,0,0,0,0
13.995334,5.7235384,0,0,0,0,0,0
18.782993,7.7845974,0,0,0,0,0,0
13.367131,9.390238,0,0,0,0,0,0
12.25716,10.508731,0,0,0,0,0,0
12.816761,10.112442,0,0,0,0,0,0
17.368784,2.2453303,0,0,0,0,0,0
13.288756,-2.4665797,0,0,0,0,0,0
15.750242,3.7194083,0,0,0,0,0,0
13.383399,-2.7222776,0,0,0,0,0,0
10.340371,7.260018,0,0,0,0,0,0
7.079146,-7.0707083,0,0,0,0,0,0
0.938186,-1.0597144,0,0,0,0,0,0
3.5413783,6.2027254,0,0,0,0,0,0
9.436761,0.36183006,0,0,0,0,0,0
13.585589,11.545021,0,0,0,0,0,0
-0.10413345,-1.337063,0,0,0,0,0,0
11.938518,10.207504,0,0,0,0,0,0
13.575088,11.244236,0,0,0,0,0,0
12.020179,9.131524,0,0,0,0,0,0
17.455328,13.789864,0,0,0,0,0,0
12.375804,10.210337,0,0,0,0,0,0
11.732497,9.964704,0,0,0,0,0,0
16.196093,6.3446097,0,0,0,0,0,0
8.824005,-6.0012655,0,0,0,0,0,0
15.534819,7.2606044,0,0,0,0,0,0
9.586045,5.884851,0,0,0,0,0,0
-1.3385742,5.853494,0,0,0,0,0,0
18.007559,2.9183986,0,0,0,0,0,0
1.8933855,6.119032,0,0,0,0,0,0
9.727795,8.406099,0,0,0,0,0,0
18.983139,2.5722184,0,0,0,0,0,0
10.756813,-3.0548406,0,0,0,0,0,0
0.8252337,-1.2568564,0,0,0,0,0,0
18.526463,6.4268556,0,0,0,0,0,0
13.593929,4.9407625,0,0,0,0,0,0
14.8692465,3.3451898,0,0,0,0,0,0
9.474582,8.091777,0,0,0,0,0,0
2.6296484,8.538043,0,0,0,0,0,0
15.413542,2.8772676,0,0,0,0,0,0
1.7624303,7.93462,0,0,0,0,0,0
11.435782,-3.6695116,0,0,0,0,0,0
1.3004583,2.5482519,0,0,0,0,0,0
15.507857,10.088895,0,0,0,0,0,0
15.400399,10.638472,0,0,0,0,0,0
10.56218,-1.8092145,0,0,0,0,0,0
3.4580142,-1.310067,0,0,0,0,0,0
7.162514,9.123841,0,0,0,0,0,0
17.249165,7.08603,0,0,0,0,0,0
-0.8002129,4.4984093,0,0,0,0,0,0
-0.21293433,-1.3079717,0,0,0,0,0,0
3.0742283,6.129281,0,0,0,0,0,0
18.406538,2.5819283,0,0,0,0,0,0
2.7714827,-1.276018,0,0,0,0,0,0
11.933962,-5.5306063,0,0,0,0,0,0
14.058401,14.3639555,0,0,0,0,0,0
14.355987,8.3343525,0,0,0,0,0,0
8.403511,-0.39475402,0,0,0,0,0,0
12.763742,2.4842033,0,0,0,0,0,0
12.849173,9.233462,0,0,0,0,0,0
13.573589,4.9109344,0,0,0,0,0,0
0.8520776,-2.953492,0,0,0,0,0,0
6.175079,16.39229,0,0,0,0,0,0
12.089685,10.137711,0,0,0,0,0,0
1.8614312,15.546583,0,0,0,0,0,0
15.330132,11.428769,0,0,0,0,0,0
-0.9036568,5.41583,0,0,0,0,0,0
11.425554,3.8606188,0,0,0,0,0,0
8.985984,-2.5203304,0,0,0,0,0,0
13.162222,-3.9432085,0,0,0,0,0,0
1.1916236,2.4912236,0,0,0,0,0,0
18.382587,5.9581165,0,0,0,0,0,0
14.203575,6.110044,0,0,0,0,0,0
15.877462,10.778227,0,0,0,0,0,0
1.5102221,7.921119,0,0,0,0,0,0
15.27409,11.340727,0,0,0,0,0,0
5.61251,15.318192,0,0,0,0,0,0
2.2813153,6.9945884,0,0,0,0,0,0
6.2404695,16.623436,0,0,0,0,0,0
3.436625,12.643495,0,0,0,0,0,0
13.584477,-3.6336699,0,0,0,0,0,1
14.226379,7.907973,0,0,0,0,0,0
13.238064,10.153012,0,0,0,0,0,0
15.791157,10.618648,0,0,0,0,0,0
17.082851,3.3229425,0,0,0,0,0,0
11.115407,-5.0426254,0,0,0,0,0,0
2.1584404,8.597531,0,0,0,0,0,0
13.587405,7.198793,0,0,0,0,0,0
15.863922,2.747783,0,0,0,0,0,0
16.194992,7.482775,0,0,0,0,0,0
16.161783,0.6789189,0,0,0,0,0,0
6.765628,-6.7690063,0,0,0,0,0,0
0.09588909,-2.4133897,0,0,0,0,0,0
0.055608276,12.287325,0,0,0,0,0,0
14.957138,-4.4590254,0,0,0,0,0,0
16.314095,3.5834641,0,0,0,0,0,0
8.102007,-0.9146821,0,0,0,0,0,0
11.439127,-8.015055,0,0,0,0,0,0
12.508816,8.365083,0,0,0,0,0,0
6.412249,16.072447,0,0,0,0,0,0
10.62129,-3.0570712,0,0,0,0,0,0
7.626425,-7.8937383,0,0,0,0,0,0
10.489715,10.023967,0,0,0,0,0,0
6.2708793,16.578646,0,0,0,0,0,0
1.2176013,2.0675936,0,0,0,0,0,0
9.507643,9.335863,0,0,0,0,0,0
2.1877527,6.4179435,0,0,0,0,0,0
13.381557,8.678306,0,0,0,0,0,0
7.3675475,0.06807737,0,0,0,0,0,0
12.92225,14.08681,0,0,0,0,0,0
8.351326,15.511184,0,0,0,0,0,0
15.792015,2.8042953,0,0,0,0,0,0
10.357349,-2.5217993,0,0,0,0,0,0
10.530211,8.524542,0,0,0,0,0,0
15.708594,6.250765,0,0,0,0,0,0
10.130048,0.91000974,0,0,0,0,0,0
18.66163,7.7709227,0,0,0,0,0,0
12.114241,-2.590921,0,0,0,0,0,0
15.841123,-3.1119845,0,0,0,0,0,0
0.32826513,2.8714254,0,0,0,0,0,0
16.312868,3.291947,0,0,0,0,0,0
11.528687,6.216636,0,0,0,0,0,0
0.15123124,-1.001956,0,0,0,0,0,0
7.1618676,-7.2590666,0,0,0,0,0,0
9.514121,5.195618,0,0,0,0,0,0
8.310114,-3.4175546,0,0,0,0,0,0
10.669917,-3.8379638,0,0,0,0,0,0
11.036579,8.133849,0,0,0,0,0,0
3.2779577,7.003783,0,0,0,0,0,0
-0.10505632,-0.8901936,0,0,0,0,0,0
12.574493,-6.9542117,0,0,0,0,0,0
11.336901,7.8191915,0,0,0,0,0,0
6.49227,12.597842,0,0,0,0,0,0
-0.2008961,0.40736562,0,0,0,0,0,0
15.011428,-4.4995937,0,0,0,0,0,0
11.601463,-5.7416987,0,0,0,0,0,0
16.684006,3.6278236,0,0,0,0,0,0
11.6222925,-7.237646,0,0,0,0,0,0
14.450345,2.1943498,0,0,0,0,0,0
17.160404,6.511914,0,0,0,0,0,0
7.16136,15.173895,0,0,0,0,0,0
16.627317,10.535053,0,0,0,0,0,0
11.215005,-3.7809668,0,0,0,0,0,0
2.249687,-0.5877791,0,0,0,0,0,0
14.810659,7.323128,0,0,0,0,0,0
16.509472,8.79222,0,0,0,0,0,0
1.0888472,-2.0428896,0,0,0,0,0,0
-0.09490817,-0.2601451,0,0,0,0,0,0
11.023973,5.969329,0,0,0,0,0,0
12.469457,-5.836213,0,0,0,0,0,0
15.989358,-1.861304,0,0,0,0,0,0
10.448637,5.6691937,0,0,0,0,0,0
13.114768,6.1376762,0,0,0,0,0,0
9.328867,6.7058897,0,0,0,0,0,0
9.674289,-7.593857,0,0,0,0,0,0
14.606082,-2.7303643,0,0,0,0,0,0
15.213835,3.0403018,0,0,0,0,0,0
11.717907,-2.6402254,0,0,0,0,0,0
1.4767569,2.0237777,0,0,0,0,0,0
10.673215,8.715422,0,0,0,1,0,0
11.990291,-5.513849,0,0,0,0,0,0
0.57777876,2.345833,0,0,0,0,0,0
12.51279,7.2048283,0,0,0,0,0,0
13.971304,8.184813,0,0,0,0,0,0
13.9616,-7.164779,0,0,0,0,0,0
13.493059,5.2016344,0,0,0,0,0,0
8.137622,-5.5974994,0,0,0,0,0,0
17.798887,3.7870886,0,0,0,0,0,0
16.11348,9.553711,0,0,0,0,0,0
0.054961205,-2.8174744,0,0,0,0,0,0
15.256211,-3.102514,0,0,0,0,0,0
2.266819,8.08194,0,0,0,0,0,0
2.0560544,15.656856,0,0,0,0,0,0
17.675198,3.0121245,0,0,0,0,0,0
3.755087,-1.5363569,0,0,0,0,0,0
12.931445,14.094963,0,0,0,0,0,0
15.000839,9.81128,0,0,0,0,0,0
7.834586,-7.772311,0,0,0,0,0,0
7.7775335,-6.139292,0,0,0,0,0,0
-0.57200617,13.305925,0,0,0,0,0,0
13.082942,-4.71251,0,0,0,0,0,0
8.941089,6.265798,0,0,0,0,0,0
13.104544,3.1402075,0,0,0,0,0,0
13.027973,-6.8225937,0,0,0,0,0,0
14.438924,9.802607,0,0,0,0,0,0
11.041608,-7.7343664,0,0,0,0,0,0
15.740671,7.4451313,0,0,0,0,0,0
8.555408,15.698403,0,0,0,0,0,0
13.427812,9.536144,0,0,0,0,0,0
11.121622,5.9704885,0,0,0,0,0,0
9.7746105,5.8843904,0,0,0,0,0,0
10.9031925,-6.316605,0,0,0,0,0,0
13.20367,11.129098,0,0,0,0,0,0
9.7347145,7.3779707,0,0,0,0,0,0
-0.6913084,-0.9870404,0,0,0,0,0,0
11.4771185,-8.020147,0,0,0,0,0,0
14.427197,12.516496,0,0,0,0,0,0
9.513524,-5.454852,0,0,0,0,0,0
14.214974,8.628863,0,0,0,0,0,0
16.358572,3.5956955,0,0,0,0,0,0
13.802406,6.407142,0,0,0,0,0,0
-0.11660107,12.138578,0,0,0,0,0,0
14.306452,-3.3060122,0,0,0,0,0,0
15.804733,2.2032807,0,0,0,0,0,0
1.5428017,-1.4833225,0,0,0,0,0,0
1.3080336,-0.9558042,0,0,0,0,0,0
0.031147957,0.39594218,0,0,0,0,0,0
14.260271,2.1713786,0,0,0,0,0,0
15.788218,10.762459,0,0,0,0,0,0
10.888338,-5.1147428,0,0,0,0,0,0
12.655426,4.270319,0,0,0,0,0,0
14.930678,10.9657,0,0,0,0,0,0
-1.0351087,-0.47922707,0,0,0,0,0,0
17.996994,3.3944597,0,0,0,0,0,0
9.543598,5.415693,0,0,0,0,0,0
0.922538,-1.2648989,0,0,0,0,0,0
15.713377,10.508997,0,0,0,0,0,0
13.204688,4.9762554,0,0,0,0,0,0
7.3824053,16.36026,0,0,0,0,0,0
12.999491,10.667932,0,0,0,0,0,0
12.722286,-1.8102835,0,0,0,0,0,0
15.570426,4.5081825,0,0,0,0,0,0
11.946175,2.8317914,0,0,0,0,0,0
13.297938,6.156943,0,0,0,0,0,0
15.427083,3.050271,0,0,0,0,0,0
10.253567,-3.2018485,0,0,0,0,0,0
9.787439,-1.8284152,0,0,0,0,0,0
9.238673,-5.7528105,0,0,0,0,0,0
0.50439787,-3.9301822,0,0,0,0,0,0
1.9827006,2.5505874,0,0,0,0,0,0
6.834872,-5.3834023,0,0,0,0,0,0
7.538344,-0.5204436,0,0,0,0,0,0
5.8662567,15.820244,0,0,0,0,0,0
16.607347,10.716876,0,0,0,0,0,0
7.572143,7.2409263,0,0,0,0,0,0
1.7460467,-0.016583035,0,0,0,0,0,0
11.768957,-4.8904915,0,0,0,0,0,0
6.520916,12.836211,0,0,0,0,0,0
10.690192,-6.406313,0,0,0,0,0,0
-0.1748004,-0.5947373,0,0,0,0,0,0
10.131367,1.1069825,0,0,0,0,0,0
8.071112,-0.32076192,0,0,0,0,0,0
0.8673333,2.486706,0,0,0,0,0,0
12.086618,-3.558973,0,0,0,0,0,0
10.256374,-6.6004205,0,0,0,0,0,0
8.3805685,-5.720731,0,0,0,0,0,0
12.234702,-4.1547437,0,0,0,0,0,0
12.645934,8.311176,0,0,0,0,0,0
1.568152,15.641775,0,0,0,0,0,0
11.449295,-3.1104186,0,0,0,0,0,0
15.522395,10.036168,0,0,0,0,0,0
1.7627786,6.2137365,0,0,0,0,0,0
9.865001,-7.998702,0,0,0,0,0,0
9.281888,0.6093552,0,0,0,0,0,0
18.567223,7.2404246,0,0,0,0,0,0
17.539665,6.608732,0,0,0,0,0,0
7.7301893,16.22271,0,0,0,0,0,0
14.842261,5.2594047,0,0,0,0,0,0
10.307942,-5.705264,0,0,0,0,0,0
16.12694,10.8892145,0,0,0,0,0,0
1.6870224,15.612206,0,0,0,0,0,0
15.46374,-5.3522577,0,0,0,0,0,0
-0.7677847,-1.9139738,0,0,0,0,0,0
11.616971,4.2103076,0,0,0,0,0,0
11.701141,-7.0100055,0,0,0,0,0,0
0.41872004,-2.2539876,0,0,0,0,0,0
8.564725,-3.1043046,0,0,0,0,0,0
-0.7529848,12.627717,0,0,0,0,0,0
14.995896,-4.472927,0,0,0,0,0,0
2.8742347,5.3847294,0,0,0,0,0,0
8.84218,11.490593,0,0,0,0,0,0
3.0597777,11.155627,0,0,0,0,0,0
14.051715,10.285232,0,0,0,0,0,0
10.857354,-7.8085203,0,0,0,0,0,0
11.057757,5.6891737,0,0,0,0,0,0
1.0581911,8.227489,0,0,0,0,0,0
13.851989,11.691984,0,0,0,0,0,0
18.759943,2.7502408,0,0,0,0,0,0
8.408593,-2.3158991,0,0,0,0,0,0
8.834423,10.933856,0,0,0,0,0,0
18.326958,6.2853284,0,0,0,0,0,0
11.052207,-6.676723,0,0,0,0,0,0
10.320764,-3.7929049,0,0,0,0,0,0
13.941059,0.09200802,0,0,0,0,0,0
15.888856,11.176914,0,0,0,0,0,0
7.583294,-7.6384335,0,0,0,0,0,0
11.206423,-4.06126,0,0,0,0,0,0
11.833858,-7.8906984,0,0,0,0,0,0
7.689023,-7.4822893,0,0,0,0,0,0
11.091237,5.3554764,0,0,0,0,0,0
1.6828159,15.116453,0,0,0,0,0,0
1.8881238,11.63115,0,0,0,0,0,0
15.42784,2.6573563,0,0,0,0,0,0
16.592896,8.847414,0,0,0,0,0,0
8.84432,4.66956,0,0,0,0,0,0
2.285365,7.5360813,0,0,0,0,0,0
12.16017,-4.08457,0,0,0,0,0,0
3.0512958,6.7307105,0,0,0,0,0,0
3.2086575,6.26706,0,0,0,0,0,0
15.850801,7.9640093,0,0,0,0,0,0
7.44871,16.145832,0,0,0,0,0,0
11.403958,-6.7892632,0,0,0,0,0,0
8.43613,-8.447952,0,0,0,0,0,0
18.53644,3.5763018,0,0,0,0,0,0
-0.37514046,11.921329,0,0,0,0,0,0
1.5665163,7.801268,0,0,0,0,0,0
7.4129963,4.2113276,0,0,0,0,0,0
13.07287,7.7853885,0,0,0,0,0,0
8.293438,-4.709832,0,0,0,0,0,0
18.137812,8.474885,0,0,0,0,0,0
0.2523127,6.049229,0,0,0,0,0,0
1.1522464,2.6237473,0,0,0,0,0,0
11.023621,-5.169782,0,0,0,0,0,0
12.314107,-5.7306347,0,0,0,0,0,0
2.9598572,11.084267,0,0,0,0,0,0
17.126268,2.7531087,0,0,0,0,0,0
1.7483861,6.576846,0,0,0,0,0,0
9.314517,-4.089789,0,0,0,0,0,0
17.701134,9.008082,0,0,0,0,0,0
7.8029222,-0.7867419,0,0,0,0,0,0
12.4731655,-6.4740925,0,0,0,0,0,0
9.615582,7.011348,0,0,0,0,0,0
11.334379,-7.0981784,0,0,0,0,0,0
7.32372,15.81907,0,0,0,0,0,0
16.295528,6.8051,0,0,0,0,0,0
11.745567,-2.4392943,0,0,0,0,0,0
0.7346411,-3.9011035,0,0,0,0,0,0
12.144816,-10.065916,0,0,0,0,0,0
14.507545,-2.772762,0,0,0,0,0,0
14.93314,10.688353,0,0,0,0,0,0
16.584225,10.552944,0,0,0,0,0,0
-3.5150013,9.429396,0,0,0,0,0,0
14.171548,14.567784,0,0,0,0,0,0
1.3068545,-0.948199,0,0,0,0,0,0
15.029326,9.303946,0,0,0,0,0,0
12.896808,14.009709,0,0,0,0,0,0
15.971771,9.107513,0,0,0,0,0,0
16.02395,6.402311,0,0,0,0,0,0
11.216266,12.113565,0,0,0,0,0,0
15.153148,2.8479106,0,0,0,0,0,0
14.66768,2.2534585,0,0,0,0,0,0
